2026-06-06 18:22:06,079 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:25:59,245 | INFO | operation=execute ok=True elapsed_ms=356.53 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:25:59,606 | INFO | operation=execute ok=True elapsed_ms=360.54 rows=1 sql=INSERT INTO cotacoes (chapas_json, fitas_json, outros_json, desperdicio_pct, aproveitamento_pct, total_chapas, total_fitas, total_outros, total_geral, observacoes, cliente_id, nome_projeto, previsao_entrega, desconto_global) VALUES (%s,%s,%s,%s,%s,%s,%s,%s,%s,%s,%s,%s,%s,%s) RETURNING id, criado_em params=('[{"espessura_mm": 18.0, "produto": "Compensado Pinho Cuiabano 2.200 x 1.600 x 18mm", "quantidade": 1, "valor_unit": 263.17, "subtotal": 315.541}, {"espessura_mm": 6.0, "produto": "Compensado Pinho Cuiabano 2.200 x 1.600 x 06mm", "quantidade": 1, "valor_unit": 113.93, "subtotal": 136.602}]', '[{"produto": "Manual", "metros_total": 0.0, "valor_m": 0.0, "subtotal": 0.0}]', '{"ferragem": 90.0, "cola": 0.0, "mao_obra": 0.0, "frete": 75.0}', 19.9, 45.6, 452.143, 0.0, 165.0, 617.143, 'TESTE', 1, '...
2026-06-06 18:25:59,845 | INFO | operation=query_one ok=True elapsed_ms=239.05 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:25:59,969 | INFO | operation=pool_putconn ok=True elapsed_ms=118.34 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:09,763 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:10,123 | INFO | operation=execute ok=True elapsed_ms=358.86 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:26:10,366 | INFO | operation=query_one ok=True elapsed_ms=242.35 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:26:10,492 | INFO | operation=pool_putconn ok=True elapsed_ms=122.10 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:27,300 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:27,656 | INFO | operation=execute ok=True elapsed_ms=355.04 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:26:27,892 | INFO | operation=count ok=True elapsed_ms=234.85 rows=1 sql=SELECT COUNT(*) FROM cotacoes params=()
2026-06-06 18:26:28,011 | INFO | operation=query ok=True elapsed_ms=119.23 rows=6 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em FROM cotacoes ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[100, 0]
2026-06-06 18:26:28,135 | INFO | operation=pool_putconn ok=True elapsed_ms=120.65 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:30,070 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:30,424 | INFO | operation=execute ok=True elapsed_ms=353.35 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:26:30,662 | INFO | operation=query_one ok=True elapsed_ms=238.03 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:26:30,786 | INFO | operation=pool_putconn ok=True elapsed_ms=120.21 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:32,713 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:33,073 | INFO | operation=execute ok=True elapsed_ms=359.29 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:26:33,314 | INFO | operation=query_one ok=True elapsed_ms=240.68 rows=0 sql=SELECT * FROM clientes WHERE id = %s params=(4,)
2026-06-06 18:26:33,436 | INFO | operation=pool_putconn ok=True elapsed_ms=117.59 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:36,878 | INFO | operation=pool_getconn ok=True elapsed_ms=0.00 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:37,243 | INFO | operation=execute ok=True elapsed_ms=363.39 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:26:37,483 | INFO | operation=query_one ok=True elapsed_ms=238.20 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:26:37,607 | INFO | operation=pool_putconn ok=True elapsed_ms=119.48 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:41,081 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:41,446 | INFO | operation=execute ok=True elapsed_ms=363.37 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:26:41,691 | INFO | operation=query_one ok=True elapsed_ms=244.33 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:26:41,814 | INFO | operation=pool_putconn ok=True elapsed_ms=117.73 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:26:51,365 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:26:51,724 | INFO | operation=execute ok=True elapsed_ms=358.28 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:26:51,962 | INFO | operation=count ok=True elapsed_ms=237.71 rows=1 sql=SELECT COUNT(*) FROM clientes WHERE nome ILIKE %s params=['%GABRIEL%']
2026-06-06 18:26:52,083 | INFO | operation=query ok=True elapsed_ms=121.42 rows=1 sql=SELECT id, nome, documento, cidade, estado, telefone FROM clientes WHERE nome ILIKE %s ORDER BY nome LIMIT %s OFFSET %s params=['%GABRIEL%', 50, 0]
2026-06-06 18:26:52,203 | INFO | operation=pool_putconn ok=True elapsed_ms=117.74 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:03,436 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:03,796 | INFO | operation=execute ok=True elapsed_ms=358.80 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:27:04,034 | INFO | operation=count ok=True elapsed_ms=237.45 rows=1 sql=SELECT COUNT(*) FROM cotacoes WHERE cliente_id = %s params=[1]
2026-06-06 18:27:04,152 | INFO | operation=query ok=True elapsed_ms=118.12 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:27:04,272 | INFO | operation=pool_putconn ok=True elapsed_ms=117.33 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:06,208 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:06,563 | INFO | operation=execute ok=True elapsed_ms=353.87 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:27:06,799 | INFO | operation=query_one ok=True elapsed_ms=235.52 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:27:06,921 | INFO | operation=pool_putconn ok=True elapsed_ms=118.86 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:09,835 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:10,190 | INFO | operation=execute ok=True elapsed_ms=353.78 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:27:10,426 | INFO | operation=query_one ok=True elapsed_ms=235.66 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:27:10,546 | INFO | operation=pool_putconn ok=True elapsed_ms=117.56 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:13,565 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:13,933 | INFO | operation=execute ok=True elapsed_ms=367.50 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:27:14,175 | INFO | operation=query_one ok=True elapsed_ms=241.53 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:27:14,296 | INFO | operation=pool_putconn ok=True elapsed_ms=118.23 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:28,482 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:28,843 | INFO | operation=execute ok=True elapsed_ms=359.84 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:27:29,080 | INFO | operation=query_one ok=True elapsed_ms=236.72 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:27:29,203 | INFO | operation=pool_putconn ok=True elapsed_ms=117.67 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:27:31,560 | INFO | operation=pool_getconn ok=True elapsed_ms=0.00 rows=- sql=POOL GETCONN params=None
2026-06-06 18:27:31,921 | INFO | operation=execute ok=True elapsed_ms=360.25 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:27:32,158 | INFO | operation=query_one ok=True elapsed_ms=237.08 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:27:32,277 | INFO | operation=pool_putconn ok=True elapsed_ms=117.70 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:04,456 | INFO | operation=pool_getconn ok=True elapsed_ms=0.03 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:04,821 | INFO | operation=execute ok=True elapsed_ms=363.31 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:05,063 | INFO | operation=query_one ok=True elapsed_ms=240.85 rows=1 sql=SELECT id FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:28:05,303 | INFO | operation=execute ok=True elapsed_ms=240.25 rows=1 sql=UPDATE cotacoes SET desconto_global = %s WHERE id = %s params=(25.0, 6)
2026-06-06 18:28:05,544 | INFO | operation=query_one ok=True elapsed_ms=240.43 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(6,)
2026-06-06 18:28:05,670 | INFO | operation=pool_putconn ok=True elapsed_ms=120.22 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:08,554 | INFO | operation=pool_getconn ok=True elapsed_ms=0.02 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:08,913 | INFO | operation=execute ok=True elapsed_ms=358.34 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:09,154 | INFO | operation=query_one ok=True elapsed_ms=240.48 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:28:09,280 | INFO | operation=pool_putconn ok=True elapsed_ms=122.52 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:12,159 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:12,515 | INFO | operation=execute ok=True elapsed_ms=355.13 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:28:12,751 | INFO | operation=query_one ok=True elapsed_ms=236.20 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:28:12,874 | INFO | operation=pool_putconn ok=True elapsed_ms=120.89 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:15,479 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:15,838 | INFO | operation=execute ok=True elapsed_ms=357.37 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:16,076 | INFO | operation=query_one ok=True elapsed_ms=237.99 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(1,)
2026-06-06 18:28:16,202 | INFO | operation=pool_putconn ok=True elapsed_ms=122.96 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:19,085 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:19,444 | INFO | operation=execute ok=True elapsed_ms=358.28 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:28:19,681 | INFO | operation=query_one ok=True elapsed_ms=236.17 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:28:19,803 | INFO | operation=pool_putconn ok=True elapsed_ms=118.62 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:32,676 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:33,031 | INFO | operation=execute ok=True elapsed_ms=354.72 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:33,276 | INFO | operation=query_one ok=True elapsed_ms=244.29 rows=1 sql=SELECT * FROM cotacoes WHERE id = %s params=(2,)
2026-06-06 18:28:33,399 | INFO | operation=pool_putconn ok=True elapsed_ms=119.97 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:33,947 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:34,190 | INFO | operation=query_one ok=True elapsed_ms=241.63 rows=1 sql=SELECT version() AS v params=()
2026-06-06 18:28:34,311 | INFO | operation=pool_putconn ok=True elapsed_ms=117.97 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:34,329 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:34,685 | INFO | operation=execute ok=True elapsed_ms=355.01 rows=-1 sql=CREATE TABLE IF NOT EXISTS cotacoes ( id SERIAL PRIMARY KEY, chapas_json TEXT NOT NULL, fitas_json TEXT NOT NULL, outros_json TEXT NOT NULL, desperdicio_pct NUMERIC(6,2) DEFAULT 0, aproveitamento_pct NUMERIC(6,2) DEFAULT 0, total_chapas NUMERIC(12,2) DEFAULT 0, total_fitas NUMERIC(12,2) DEFAULT 0, total_outros NUMERIC(12,2) DEFAULT 0, total_geral NUMERIC(12,2) DEFAULT 0, observacoes TEXT, cliente_id INTEGER, nome_projeto VARCHAR(200), previsao_entrega VARCHAR(20), desconto_global NUMERIC(6,2) DEFAULT 0, criado_em TIMESTAMP DEFAULT NOW() ); -- Adiciona colunas se a tabela ja existir (migracao segura) ALTER TABLE cotacoes ADD COLUMN IF NOT EXISTS cliente_id INTEGER; ALTER TABLE cotacoes ADD... params=()
2026-06-06 18:28:34,927 | INFO | operation=count ok=True elapsed_ms=242.35 rows=1 sql=SELECT COUNT(*) FROM cotacoes WHERE cliente_id = %s params=[1]
2026-06-06 18:28:35,048 | INFO | operation=query ok=True elapsed_ms=120.44 rows=5 sql=SELECT id, total_geral, total_chapas, total_fitas, total_outros, aproveitamento_pct, desconto_global, cliente_id, nome_projeto, criado_em FROM cotacoes WHERE cliente_id = %s ORDER BY criado_em DESC LIMIT %s OFFSET %s params=[1, 100, 0]
2026-06-06 18:28:35,168 | INFO | operation=pool_putconn ok=True elapsed_ms=117.84 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:36,319 | INFO | operation=pool_getconn ok=True elapsed_ms=0.01 rows=- sql=POOL GETCONN params=None
2026-06-06 18:28:36,676 | INFO | operation=execute ok=True elapsed_ms=355.60 rows=-1 sql=CREATE TABLE IF NOT EXISTS clientes ( id SERIAL PRIMARY KEY, nome VARCHAR(200) NOT NULL, documento VARCHAR(20), telefone VARCHAR(20), email VARCHAR(150), endereco TEXT, cidade VARCHAR(100), estado CHAR(2), observacoes TEXT, criado_em TIMESTAMP DEFAULT NOW(), atualizado_em TIMESTAMP DEFAULT NOW() ); params=()
2026-06-06 18:28:36,912 | INFO | operation=query_one ok=True elapsed_ms=235.65 rows=1 sql=SELECT * FROM clientes WHERE id = %s params=(1,)
2026-06-06 18:28:37,033 | INFO | operation=pool_putconn ok=True elapsed_ms=118.10 rows=- sql=POOL PUTCONN params=None
2026-06-06 18:28:48,679 | INFO | operation=pool_getconn ok=True elapsed_ms=0.07 rows=- sql=POOL GETCONN params=None
